"Competitive Bid Service Area ID","Competitive Bid Service Area Name","Company Name","DBA Name","Address","Address 2","City","State","Zip","Zip Plus 4","Phone","Toll-Free Telephone","Product Category Name","Competitive Bid?"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","CVS PHARMACY #09838","5485 SUN VALLEY BLVD                                   ","                                                       ","SUN VALLEY                    ","NV","89433","    ","(775)674-1544","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","CVS PHARMACY # 09841","1695 ROBB DR                                           ","                                                       ","RENO                          ","NV","89523","    ","(775)746-5600","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","CVS PHARMACY #06332","645 MARKET ST                                          ","                                                       ","SAN DIEGO                     ","CA","92101","    ","(619)234-5952","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","CVS PHARMACY #06368","635 S MELROSE DR                                       ","                                                       ","VISTA                         ","CA","92081","    ","(760)643-3904","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","LONGS DRUGS #07669","4469 WAIALO RD                                         ","                                                       ","ELEELE                        ","HI","96705","    ","(808)335-0700","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","CVS PHARMACY 09761","2100 COLUMBUS PKWY                                     ","                                                       ","BENICIA                       ","CA","94510","    ","(707)747-3453","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","CVS PHARMACY #04283","3171 BALFOUR RD                                        ","                                                       ","BRENTWOOD                     ","CA","94513","    ","(925)626-3963","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","CVS PHARMACY #06793","3020 GREEN VALLEY RD                                   ","STE B                                                  ","CAMERON PARK                  ","CA","95682","    ","(530)676-6352","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","CVS PHARMACY #06526","6490 CLAYTON RD                                        ","                                                       ","CLAYTON                       ","CA","94517","    ","(925)673-2803","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","CVS PHARMACY #09918","31021 STATE HIGHWAY 79                                 ","                                                       ","TEMECULA                      ","CA","92592","    ","(951)303-9417","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","CVS PHARMACY #09846","6800 N MILBURN AVE                                     ","                                                       ","FRESNO                        ","CA","93722","    ","(559)451-3483","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","CVS PHARMACY # 07774","850 CALIFORNIA ST                                      ","                                                       ","MOUNTAIN VIEW                 ","CA","94041","    ","(650)691-4004","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","CVS PHARMACY #07910","1794 ASHLAN AVE                                        ","                                                       ","CLOVIS                        ","CA","93611","    ","(559)294-6603","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","CVS PHARMACY #07206","1970 YOSEMITE PKWY                                     ","                                                       ","MERCED                        ","CA","95341","    ","(209)726-4113","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","CVS PHARMACY #07506","1496 EAST AVE                                          ","                                                       ","CHICO                         ","CA","95926","    ","(530)896-5404","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","CVS PHARMACY #09893","2539 N 11TH AVE                                        ","                                                       ","HANFORD                       ","CA","93230","    ","(559)585-3960","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","LONGS DRUG STORE #07955","2025 VAN NESS AVE                                      ","                                                       ","SAN FRANCISCO                 ","CA","94109","    ","(415)353-5705","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","LONGS DRUG STORES CALIFORNIA LLC                                      ","LONGS DRUGS 07920","302 CALIFORNIA AVE                                     ","STE 105                                                ","WAHIAWA                       ","HI","96786","    ","(808)622-2773","","Blood Glucose Monitors & Supplies: Mail Order","N"
